Date,BC_emissions,C2F6_emissions,CCl4_emissions,CF4_emissions,CFC11_emissions,CFC113_emissions,CFC114_emissions,CFC115_emissions,CFC12_emissions,CH3Br_emissions,CH3CCl3_emissions,CH3Cl_emissions,CH4_emissions,CO_emissions,ffi_emissions,halon1211_emissions,halon1301_emissions,halon2402_emissions,HCFC141b_emissions,HCFC142b_emissions,HCFC22_emissions,HFC125_emissions,HFC134a_emissions,HFC143a_emissions,HFC227ea_emissions,HFC23_emissions,HFC245fa_emissions,HFC32_emissions,HFC4310_emissions,luc_emissions,N2O_emissions,NOX_emissions,OC_emissions,SF6_emissions,SO2_emissions,NMVOC_emissions
1829,2.379376332,0,0.024856862,0.010071225,0,0,0,0,0,104.90025,0,4265.8895,35.01640513,389.1746282,0.361120657,0.007723273,0,0,0,0,0,0,0,0,3.68E-06,0,0,0.000288999,0,0.342467764,0.120088333,4.181515336,17.19408165,0,1593.505854,64.57289824
1830,2.403159831,0,0.024856862,0.010071225,0,0,0,0,0,104.8667,0,4264.1256,35.40215534,392.1065329,0.373686819,0.007723273,0,0,0,0,0,0,0,0,3.72E-06,0,0,0.000292848,0,0.348768184,0.122357074,4.221319321,17.31425157,0,1701.916876,64.94076179
1831,2.361347125,0,0.024856862,0.010071225,0,0,0,0,0,104.89174,0,4265.442,35.37418705,384.2012507,0.378830364,0.007723273,0,0,0,0,0,0,0,0,3.75E-06,0,0,0.000297034,0,0.355184514,0.124668676,4.126176409,16.87772867,0,1657.151606,63.33682174
1832,2.353863299,0,0.024856862,0.010071225,0,0,0,0,0,104.90924,0,4266.362,35.56272349,382.363398,0.385390468,0.007723273,0,0,0,0,0,0,0,0,3.79E-06,0,0,0.000301179,0,0.361718886,0.127023949,4.124886106,16.73898675,0,1656.730046,62.87089656
1833,2.356959381,0,0.024856862,0.010070485,0,0,0,0,0,104.89175,0,4265.4426,35.98083111,383.4537928,0.392585495,0.007723273,0,0,0,0,0,0,0,0,3.82E-06,0,0,0.000305117,0,0.368373472,0.129423719,4.082197144,16.86449692,0,1669.963403,63.0695837
1834,2.412445466,0,0.024856862,0.010071964,0,0,0,0,0,104.854,0,4263.4584,36.76106097,394.1429023,0.39983811,0.007723273,0,0,0,0,0,0,0,0,3.86E-06,0,0,0.000308929,0,0.375150483,0.131868826,4.169714543,17.45428534,0,1717.247062,65.10499264
1835,2.405456375,0,0.024856862,0.010071225,0,0,0,0,0,104.8698,0,4264.2887,36.88278973,390.5551392,0.407310504,0.007723273,0,0,0,0,0,0,0,0,3.90E-06,0,0,0.000313065,0,0.382052171,0.134360127,4.179641367,17.17048679,0,1714.206961,64.23544317
1836,2.404187956,0,0.024856862,0.010071225,0,0,0,0,0,104.84901,0,4263.1961,37.24729235,389.9786644,0.418284205,0.007723273,0,0,0,0,0,0,0,0,3.93E-06,0,0,0.000316975,0,0.389080831,0.136898493,4.094855992,17.23500429,0,1778.916686,64.08016333
1837,2.440210174,0,0.024856862,0.010071225,0,0,0,0,0,104.86946,0,4264.2707,37.69980678,394.7565038,0.425481478,0.007723273,0,0,0,0,0,0,0,0,3.97E-06,0,0,0.000321143,0,0.396238797,0.139484816,4.223187169,17.35383524,0,1793.886401,64.82242714
1838,2.477311746,0,0.024856862,0.010071225,0,0,0,0,0,104.85548,0,4263.5362,38.24210962,401.296187,0.433798801,0.007723273,0,0,0,0,0,0,0,0,4.00E-06,0,0,0.000325092,0,0.40352845,0.14212,4.329760092,17.64153847,0,1837.239797,65.94724657
1839,2.452638138,0,0.024856862,0.010071225,0,0,0,0,0,104.83788,0,4262.6108,38.51117556,396.9116369,0.442243808,0.007723273,0,0,0,0,0,0,0,0,4.04E-06,0,0,0.000329016,0,0.410952211,0.144804968,4.197153936,17.50517633,0,1838.773888,65.11131218
1840,2.443877522,0,0.024856862,0.010071225,0,0,0,0,0,104.80755,0,4261.0163,38.88776194,395.8809162,0.45203521,0.007723273,0,0,0,0,0,0,0,0,4.07E-06,0,0,0.000332852,0,0.418512548,0.147540662,4.101988137,17.57513248,0,1869.762308,64.92298176
1841,2.490489852,0,0.024856862,0.010071225,0,0,0,0,0,104.84789,0,4263.137,39.38162317,402.3727418,0.46079225,0.007723273,0,0,0,0,0,0,0,0,4.11E-06,0,0,0.000337157,0,0.426211974,0.150328039,4.274644915,17.74554357,0,1911.786256,65.94544518
1842,2.449170469,0,0.024856862,0.010070485,0,0,0,0,0,104.84034,0,4262.7403,39.61872888,396.9951221,0.470670839,0.007723273,0,0,0,0,0,0,0,0,4.14E-06,0,0,0.000341144,0,0.434053047,0.153168076,4.114425926,17.59096172,0,1926.94904,64.92167359
1843,2.411136271,0,0.024856862,0.010071964,0,0,0,0,0,104.85726,0,4263.6297,39.65326382,389.7367809,0.479466081,0.007723273,0,0,0,0,0,0,0,0,4.18E-06,0,0,0.000345297,0,0.442038373,0.156061767,4.020243621,17.21821832,0,1925.151142,63.42406091
1844,2.443825896,0,0.024856862,0.010071225,0,0,0,0,0,104.85117,0,4263.3094,40.04426499,392.7074417,0.489993449,0.007723273,0,0,0,0,0,0,0,0,4.22E-06,0,0,0.000349294,0,0.450170605,0.159010127,4.144887392,17.1801219,0,1986.79201,63.7624543
1845,2.471371875,0,0.024856862,0.010071225,0,0,0,0,0,104.83257,0,4262.3319,40.66967667,397.850056,0.502218058,0.007723273,0,0,0,0,0,0,0,0,4.25E-06,0,0,0.000353201,0,0.458452448,0.162014188,4.137117317,17.5993633,0,2075.51963,64.68556723
1846,2.471198742,0,0.024856862,0.010071225,0,0,0,0,0,104.82423,0,4261.8933,40.97519975,395.9082622,0.511057263,0.007723273,0,0,0,0,0,0,0,0,4.29E-06,0,0,0.000357178,0,0.466886653,0.165075003,4.128405052,17.39887857,0,2067.447879,64.24405153
1847,2.521115228,0,0.024856862,0.010071225,0,0,0,0,0,104.82758,0,4262.0693,41.61647168,402.9851575,0.522911899,0.007723273,0,0,0,0,0,0,0,0,4.32E-06,0,0,0.000361238,0,0.475476022,0.168193644,4.223551856,17.76051419,0,2149.196569,65.44362075
1848,2.5773718,1.49E-05,0.024856862,0.010070485,0,0,0,0,0,104.78829,0,4260.004,42.44947063,413.5582929,0.531312686,0.007723273,0,0,0,0,0,0,0,0,4.36E-06,0,0,0.000364987,0,0.484223412,0.171371202,4.3432272,18.30069373,0,2199.265425,67.39824375
1849,2.552394089,0.000119564,0.024856862,0.010071964,0,0,0,0,0,104.81678,0,4261.5016,42.63396461,408.9399341,0.541953588,0.007723273,0,0,0,0,0,0,0,0,4.39E-06,0,0,0.000369231,0,0.493131728,0.174608792,4.27211052,18.07478627,0,2219.696554,66.42707154
1850,2.571124479,0.000224737,0.024856862,0.010071225,0,0,0,0,0,104.93295,0,4267.6083,43.14236365,411.4628743,0.55355771,0.007723273,0,0,0,0,0,0,0,0,4.44E-06,0,0,0.000374134,0,0.502203931,0.177907547,4.282441356,18.22682479,0,2270.458646,66.78304875
1851,2.526692589,0.000240827,0.024856862,0.010071225,0,0,0,0,0,104.96457,0,4269.2706,43.15191371,402.2448153,0.545887909,0.007723273,0,0,0,0,0,0,0,0,4.48E-06,0,0,0.000378419,0,0.494356825,0.181897784,4.192017191,17.72630049,0,2251.541392,64.95004659
1852,2.50763416,0.000241799,0.024856862,0.010071225,0,0,0,0,0,104.98199,0,4270.1861,43.34412933,397.49852,0.603962294,0.007723273,0,0,0,0,0,0,0,0,4.51E-06,0,0,0.0003826,0,0.550352398,0.186213201,4.137718635,17.47926155,0,2272.311999,63.95789986
1853,2.527811743,0.00024278,0.024856862,0.010071225,0,0,0,0,0,104.9693,0,4269.5191,43.88435963,400.3388041,0.604217326,0.007723273,0,0,0,0,0,0,0,0,4.55E-06,0,0,0.000386551,0,0.548298859,0.190055966,4.148040452,17.65848988,0,2320.984206,64.44555418
1854,2.610048543,0.000244056,0.024856862,0.010071225,0,0,0,0,0,104.9226,0,4267.0641,44.80907906,413.3991315,0.612264444,0.007723273,0,0,0,0,0,0,0,0,4.58E-06,0,0,0.000390234,0,0.546408693,0.194060154,4.271434404,18.34043133,0,2529.234003,66.79469522
1855,2.593264313,0.000245478,0.024856862,0.010070485,0,0,0,0,0,104.95064,0,4268.5385,44.9570539,408.1104539,0.609949299,0.007723273,0,0,0,0,0,0,0,0,4.62E-06,0,0,0.0003945,0,0.543429011,0.197578621,4.256051,17.9916486,0,2525.965535,65.65156398
1856,2.573430007,0.000247046,0.024856862,0.010071964,0,0,0,0,0,104.92886,0,4267.3934,45.32147323,404.8549167,0.62054498,0.007723273,0,0,0,0,0,0,0,0,4.65E-06,0,0,0.000398373,0,0.549392376,0.200607981,4.120001281,17.95411805,0,2592.251554,65.0425347
1857,2.636452577,0.00024876,0.024856862,0.010071225,0,0,0,0,0,104.94976,0,4268.4922,46.01300694,414.6731918,0.626575204,0.007723273,0,0,0,0,0,0,0,0,4.69E-06,0,0,0.000402587,0,0.554724792,0.203764286,4.347496683,18.29156565,0,2640.810751,66.72779877
1858,2.660122642,0.00025062,0.024856862,0.010071225,0,0,0,0,0,104.93987,0,4267.9722,46.54057729,419.0140236,0.632381895,0.007723273,0,0,0,0,0,0,0,0,4.73E-06,0,0,0.000406553,0,0.559397958,0.206259934,4.432929547,18.4792763,0,2678.579417,67.47060376
1859,2.64820325,0.000252626,0.024856862,0.010071225,0,0,0,0,0,104.91443,0,4266.635,46.94962615,416.2997485,0.644846755,0.007723273,0,0,0,0,0,0,0,0,4.76E-06,0,0,0.000410389,0,0.567041785,0.208499923,4.30628072,18.44950598,0,2758.889394,66.95694734
1860,2.648404731,0.000254779,0.024856862,0.010810676,0,0,0,0,0,104.89112,0,4265.4096,47.37614023,416.0639966,0.657313219,0.007723273,0,0,0,0,0,0,0,0,4.79E-06,0,0,0.000414238,0,0.571559389,0.210377519,4.244886336,18.520468,0,2891.604817,66.84953493
1861,2.670268663,0.000257078,0.024856862,0.010810691,0,0,0,0,0,104.94268,0,4268.1198,48.2346867,417.2441372,0.673125056,0.007723273,0,0,0,0,0,0,0,0,4.83E-06,0,0,0.000418714,0,0.582742249,0.211681168,4.349662499,18.43711983,0,2964.335519,66.88575551
1862,2.648564983,0.000259523,0.024856862,0.010071254,0,0,0,0,0,104.93302,0,4267.612,49.13056212,414.1628066,0.614449845,0.007723273,0,0,0,0,0,0,0,0,4.87E-06,0,0,0.000422678,0,0.522639884,0.212985443,4.225520402,18.41589321,0,2969.43278,66.35896016
1863,2.629269514,0.000262115,0.024856862,0.010071254,0,0,0,0,0,104.9509,0,4268.552,49.71022253,408.1224194,0.620247029,0.007723273,0,0,0,0,0,0,0,0,4.91E-06,0,0,0.000426877,0,0.52281751,0.214217594,4.15137818,18.09141101,0,3057.285866,65.0096354
1864,2.667755634,0.000264852,0.024856862,0.010071254,0,0,0,0,0,104.94467,0,4268.2247,50.66032473,411.3310643,0.627826107,0.007723273,0,0,0,0,0,0,0,0,4.94E-06,0,0,0.000430869,0,0.523164385,0.215508358,4.272568116,18.0938173,0,3185.756304,65.39906664
1865,2.720201066,0.000267736,0.024856862,0.010810706,0,0,0,0,0,104.93017,0,4267.4623,51.9800751,420.489005,0.634802062,0.007723273,0,0,0,0,0,0,0,0,4.98E-06,0,0,0.000434788,0,0.523932921,0.216720653,4.345950139,18.66656838,0,3319.305411,67.10347351
1866,2.710298337,0.000270766,0.024856862,0.01081072,0,0,0,0,0,104.92398,0,4267.1368,52.74699293,417.1011849,0.638737846,0.007723273,0,0,0,0,0,0,0,0,5.01E-06,0,0,0.000438779,0,0.524068818,0.217873662,4.320873398,18.39468019,0,3380.340351,66.37528156
1867,2.761022671,0.000273942,0.024856862,0.010070544,0,0,0,0,0,104.93094,0,4267.5026,53.94102178,424.2969753,0.645067634,0.007723273,0,0,0,0,0,0,0,0,5.05E-06,0,0,0.000442885,0,0.522559824,0.219106605,4.422799122,18.76835617,0,3557.103778,67.66026449
1868,2.825140562,0.000277265,0.024856862,0.010072023,0,0,0,0,0,104.89186,0,4265.4483,55.28767356,434.9302283,0.64663303,0.007723273,0,0,0,0,0,0,0,0,5.08E-06,0,0,0.000446578,0,0.521099652,0.220718418,4.560906406,19.30124757,0,3659.736579,69.64729381
1869,2.785004317,0.000280734,0.024856862,0.010810735,0,0,0,0,0,104.93014,0,4267.4609,55.83359728,426.4036167,0.652666954,0.007723273,0,0,0,0,0,0,0,0,5.12E-06,0,0,0.000450968,0,0.519456147,0.221955431,4.437588882,18.88882504,0,3782.602804,67.92949559
1870,2.831200782,0.000284349,0.024856862,0.01081075,0,0,0,0,0,104.89317,0,4265.5174,56.99659231,433.2287624,0.654949395,0.007723273,0,0,0,0,0,0,0,0,5.15E-06,0,0,0.000454673,0,0.518357775,0.223321286,4.519266258,19.25812075,0,3878.444905,69.12187694
1871,2.797830347,0.000288111,0.024856862,0.010071314,0,0,0,0,0,104.92871,0,4267.3856,57.57401422,425.1606513,0.683650137,0.007723273,0,0,0,0,0,0,0,0,5.19E-06,0,0,0.000459045,0,0.538488933,0.227169295,4.462753212,18.76177377,0,4006.647561,67.42862358
1872,2.771292694,0.000292019,0.024856862,0.010810765,0,0,0,0,0,104.95075,0,4268.5441,58.18710545,417.7442734,0.784109205,0.007723273,0,0,0,0,0,0,0,0,5.23E-06,0,0,0.000463296,0,0.623859791,0.235432687,4.367951709,18.36534165,0,4240.324859,65.84553711
1873,2.841633848,0.000296073,0.024856862,0.01081078,0,0,0,0,0,104.93223,0,4267.5705,59.62016165,429.280289,0.804805608,0.007723273,0,0,0,0,0,0,0,0,5.26E-06,0,0,0.000467168,0,0.634813128,0.246948569,4.505174401,18.9372989,0,4462.996011,67.99437045
1874,2.86805891,0.000300274,0.024856862,0.010810794,0,0,0,0,0,104.88493,0,4265.0843,60.88850035,435.80418,0.802985017,0.007723273,0,0,0,0,0,0,0,0,5.30E-06,0,0,0.000470762,0,0.642069877,0.260869431,4.567483544,19.30481072,0,4371.936224,69.34908007
1875,2.833489105,0.000304621,0.024856862,0.010810809,0,0,0,0,0,104.93101,0,4267.5065,61.4471703,426.8934955,0.823081852,0.007723273,0,0,0,0,0,0,0,0,5.33E-06,0,0,0.000475247,0,0.649927703,0.276083421,4.506803911,18.75387609,0,4541.871989,67.4820886
1876,2.843125267,0.000309115,0.024856862,0.010810824,0,0,0,0,0,104.90175,0,4265.968,62.60294811,429.4805477,0.833473602,0.007723273,0,0,0,0,0,0,0,0,5.37E-06,0,0,0.000479007,0,0.65764191,0.291443284,4.467191374,19.00214066,0,4629.479139,68.07266489
1877,2.881579173,0.000313755,0.024856862,0.010810839,0,0,0,0,0,104.92824,0,4267.3608,63.64524259,434.060346,0.844008031,0.007723273,0,0,0,0,0,0,0,0,5.41E-06,0,0,0.00048331,0,0.664291577,0.306115143,4.613380855,19.0890591,0,4751.475437,68.77838073
1878,2.905036494,0.000318542,0.024856862,0.010810853,0,0,0,0,0,104.92472,0,4267.1759,64.71120383,437.9599498,0.851846591,0.007723273,0,0,0,0,0,0,0,0,5.44E-06,0,0,0.00048732,0,0.671179079,0.318861076,4.707064839,19.22817131,0,4795.085031,69.46979574
1879,2.92925864,0.000323475,0.024856862,0.010810868,0,0,0,0,0,104.88028,0,4264.8396,65.90279841,440.8517591,0.871262815,0.007723273,0,0,0,0,0,0,0,0,5.47E-06,0,0,0.000490921,0,0.678204355,0.329465315,4.648557561,19.48731539,0,5042.823135,70.08572002
1880,2.921172062,0.000328554,0.024856862,0.010810144,0,0,0,0,0,104.88174,0,4264.9162,66.6649843,437.3657275,0.903649886,0.007723273,0,0,0,0,0,0,0,0,5.51E-06,0,0,0.000494977,0,0.684442704,0.336390855,4.585415277,19.32682128,0,5463.893835,69.18788119
1881,2.962877226,0.000333779,0.024856862,0.011551088,0,0,0,0,0,104.92914,0,4267.4079,67.70670095,440.9737248,0.947275407,0.007723273,0,0,0,0,0,0,0,0,5.55E-06,0,0,0.000499498,0,0.722188613,0.340320341,4.73705535,19.32716624,0,5642.346659,69.70896889
1882,2.944345851,0.000339151,0.024856862,0.011550379,0,0,0,0,0,104.92759,0,4267.3266,68.57787524,436.0786301,0.910775745,0.007723273,0,0,0,0,0,0,0,0,5.59E-06,0,0,0.000503527,0,0.673970234,0.344629855,4.609550381,19.15816229,0,5864.843623,68.75016749
1883,2.918084088,0.000344675,0.024856862,0.010810957,0,0,0,0,0,104.95902,0,4268.979,69.1859791,428.2212034,0.931784116,0.007723273,0,0,0,0,0,0,0,0,5.62E-06,0,0,0.000507896,0,0.681041369,0.34793831,4.541467054,18.70936137,0,6122.410375,67.06254476
1884,2.97815874,0.000350339,0.024856862,0.010810972,0,0,0,0,0,104.93535,0,4267.7345,70.48060515,436.5183492,0.936965715,0.007723273,0,0,0,0,0,0,0,0,5.66E-06,0,0,0.000511697,0,0.684268928,0.350847276,4.711907557,19.00988998,0,6228.758067,68.59402326
1885,2.987658653,0.000356149,0.024856862,0.011550438,0,0,0,0,0,104.93798,0,4267.8727,71.60546241,438.1415385,0.944734337,0.007723273,0,0,0,0,0,0,0,0,5.69E-06,0,0,0.00051577,0,0.690445425,0.353947505,4.696314614,19.20686906,0,6280.228218,68.94977818
1886,3.000148376,0.000362105,0.024856862,0.011550467,0,0,0,0,0,104.9357,0,4267.7531,72.58254388,437.7333269,0.949685603,0.007723273,0,0,0,0,0,0,0,0,5.73E-06,0,0,0.000519792,0,0.691515907,0.356318472,4.740104394,19.06781958,0,6338.181455,68.86926284
1887,3.044590075,0.000368211,0.024856862,0.011550497,0,0,0,0,0,104.94903,0,4268.4538,73.77743063,443.1077381,0.962275724,0.007723273,0,0,0,0,0,0,0,0,5.77E-06,0,0,0.000523979,0,0.691466488,0.35911043,4.828176025,19.32845364,0,6590.330521,69.79403942
1888,3.123484052,0.000374464,0.024856862,0.011550526,0,0,0,0,0,104.91459,0,4266.6433,75.11035553,452.502308,0.989964011,0.007723273,0,0,0,0,0,0,0,0,5.80E-06,0,0,0.000527656,0,0.691121018,0.362114234,4.956643952,19.78574643,0,7165.481197,71.42723744
1889,3.104668338,0.000380862,0.024856862,0.011550556,0,0,0,0,0,104.95877,0,4268.9657,75.92960019,448.6908696,0.989845328,0.007723273,0,0,0,0,0,0,0,0,5.84E-06,0,0,0.000532178,0,0.690630739,0.365384192,4.941244124,19.55277705,0,7161.81721,70.65718772
1890,3.159194949,0.000387411,0.024856862,0.011550586,0,0,0,0,0,104.9317,0,4267.5425,77.07862319,453.8990323,1.012435452,0.007723273,0,0,0,0,0,0,0,0,5.87E-06,0,0,0.00053593,0,0.687346461,0.377832986,5.025653571,19.77806486,0,7710.3714,71.47659717
1891,3.125180696,0.0003941,0.024856862,0.011550615,0,0,0,0,0,104.97344,0,4269.7366,77.68229292,444.3827318,1.024244702,0.007723273,0,0,0,0,0,0,0,0,5.91E-06,0,0,0.000540434,0,0.683996957,0.383500246,4.958116918,19.19967303,0,8007.145143,69.53172191
1892,3.110528365,0.000400935,0.024856862,0.011550645,0,0,0,0,0,104.99082,0,4270.6504,78.54558089,439.808659,1.041246497,0.007723273,0,0,0,0,0,0,0,0,5.95E-06,0,0,0.000544676,0,0.698508078,0.389138509,4.908336411,18.94952176,0,8147.060403,68.66391959
1893,3.125430895,0.000407922,0.024856862,0.012290126,0,0,0,0,0,104.97994,0,4270.0783,79.81501329,443.3506558,1.0369552,0.007723273,0,0,0,0,0,0,0,0,5.99E-06,0,0,0.000548604,0,0.699289409,0.39486722,4.928779539,19.1784562,0,8101.668304,69.48705802
1894,3.205110618,0.000415054,0.024856862,0.01229017,0,0,0,0,0,104.93101,0,4267.5063,81.38345626,456.6960325,1.066059949,0.007723273,0,0,0,0,0,0,0,0,6.02E-06,0,0,0.000552103,0,0.715148071,0.401004663,5.110355123,19.83612848,0,8391.732629,71.90804381
1895,3.216163845,0.000422331,0.024856862,0.011550763,0,0,0,0,0,104.96751,0,4269.4251,82.23116014,453.551885,1.091995468,0.007723273,0,0,0,0,0,0,0,0,6.06E-06,0,0,0.000556562,0,0.720508524,0.406446193,5.14194654,19.52250048,0,8825.994001,71.15178658
1896,3.170768747,0.00042976,0.024856862,0.012290244,0,0,0,0,0,104.96751,0,4269.4252,83.00005426,444.0944278,1.106445186,0.007723273,0,0,0,0,0,0,0,0,6.09E-06,0,0,0.00056061,0,0.723002705,0.412053838,4.948383778,19.17728772,0,9068.357738,69.42267706
1897,3.268702112,0.000437329,0.024856862,0.012290288,0,0,0,0,0,104.99693,0,4270.9718,84.39253635,456.4122055,1.127176452,0.007723273,0,0,0,0,0,0,0,0,6.13E-06,0,0,0.000564997,0,0.725438711,0.417321003,5.254407813,19.58218288,0,9498.146472,71.5467325
1898,3.296870259,0.000445049,0.02485618,0.012290333,0,0,0,0,0,105.01512,0,4271.9281,85.36127162,456.6037674,1.150983373,0.007723236,0,0,0,0,0,0,0,0,6.17E-06,0,0,0.000569259,0,0.727935497,0.422155126,5.328904804,19.50168111,0,9986.704108,71.45665952
1899,3.355831345,0.000485673,0.024857703,0.012290377,0,0,0,0,0,104.97653,0,4269.8993,86.70543387,462.1035994,1.191151603,0.007723233,0,0,0,0,0,0,0,0,6.20E-06,0,0,0.00057286,0,0.728114976,0.426894179,5.32571652,19.86870993,0,10812.78681,72.46072256
1900,3.361821037,0.002392668,0.024856437,0.028558348,0,0,0,0,0,104.98481,0,4270.3344,87.61328845,459.5444669,1.217990214,0.007723268,0,0,0,0,0,0,0,0,6.24E-06,0,0,0.000577006,0,0.730129958,0.43158735,5.319642361,19.75078793,0,11322.20764,71.90656631
1901,3.382952935,0.004820097,0.024857442,0.047784449,0,0,0,0,0,105.04131,0,4273.3046,88.39116711,457.6168305,1.300603967,0.007723268,0,0,0,0,0,0,0,0,6.28E-06,0,0,0.000581726,0,0.796423741,0.435705527,5.437734461,19.48762217,0,11747.73863,71.63263161
1902,3.38154147,0.005778122,0.024856062,0.050743008,0,0,0,0,0,105.04898,0,4273.708,89.26282464,455.0261768,1.318824647,0.007723268,0,0,0,0,0,0,0,0,6.32E-06,0,0,0.000585872,0,0.799794023,0.4406103,5.414261387,19.3580615,0,12072.27204,71.24149846
1903,3.389386332,0.006957613,0.024857979,0.05591998,0,0,0,0,0,105.09555,0,4276.1561,89.89074057,449.9625304,1.395180395,0.007723268,0,0,0,0,0,0,0,0,6.36E-06,0,0,0.000590488,0,0.829068794,0.445332971,5.425148493,19.03059788,0,13013.67639,70.25376393
1904,3.4640583,0.009436339,0.024855289,0.068491568,0,0,0,0,0,105.07939,0,4275.3063,91.35674943,462.621765,1.430385503,0.007723268,0,0,0,0,0,0,0,0,6.39E-06,0,0,0.000594351,0,0.855581658,0.45050197,5.644787476,19.65611973,0,13243.41731,72.88437625
1905,3.525334738,0.013412831,0.024859105,0.087718467,0,0,0,0,0,105.08907,0,4275.8152,92.40132432,467.4401288,1.494481124,0.007723268,0,0,0,0,0,0,0,0,6.43E-06,0,0,0.000598527,0,0.882555657,0.455901041,5.823187912,19.75296716,0,14068.02703,73.70973522
1906,3.54932448,0.018196454,0.024853655,0.11138246,0,0,0,0,0,105.10645,0,4276.7286,93.24998316,466.4356479,1.557278662,0.007723268,0,0,0,0,0,0,0,0,6.47E-06,0,0,0.000602799,0,0.91339245,0.461434852,5.861805338,19.60693136,0,14731.94368,73.46173851
1907,3.674457368,0.016966195,0.025812945,0.10398923,0,0,0,0,0,105.14627,0,4278.822,94.56080194,480.3174564,1.64891389,0.007723268,0,0,0,0,0,0,0,0,6.51E-06,0,0,0.000607352,0,0.922438101,0.466781238,6.194111966,20.14449075,0,16226.97897,76.00444514
1908,3.67587664,0.021404879,0.029231937,0.12765503,0,0,0,0,0,105.12414,0,4277.6586,95.71237193,482.582634,1.634620602,0.007723268,0,0,0,0,0,0,0,0,6.54E-06,0,0,0.00061114,0,0.931813857,0.471991832,6.245853841,20.34218955,0,15554.28053,76.856238
1909,3.690048662,0.036714367,0.765086,0.21121463,0,0,0,0,0,105.16533,0,4279.824,96.4666946,480.6894688,1.667806525,0.007723268,0,0,0,0,0,0,0,0,6.58E-06,0,0,0.000615718,0,0.938895089,0.477076136,6.315327449,20.10967131,0,16332.74949,76.4408771
1910,3.767608107,0.042342327,1.0366888,0.24301505,0,0,0,0,0,105.14442,0,4278.7248,97.77187103,491.4713622,1.710282183,0.007723268,0,0,0,0,0,0,0,0,6.62E-06,0,0,0.000619519,0,0.945019478,0.482436575,6.50716504,20.6023284,0,17083.0571,78.48124343
1911,3.725917532,0.047217079,0.55672031,0.27037941,0,0,0,0,0,105.20214,0,4281.7592,98.42938116,482.3736484,1.667408009,0.007723268,0,0,0,0,0,0,0,0,6.66E-06,0,0,0.000624317,0,0.886866302,0.488088857,6.486481074,20.00760743,0,17203.88905,76.73370569
1912,3.709100468,0.055977137,1.3372385,0.31844894,0,0,0,0,0,105.23472,0,4283.4718,99.26614632,477.9889215,1.669794295,0.007723268,0,0,0,0,0,0,0,0,6.70E-06,0,0,0.000628802,0,0.850324639,0.496213066,6.501125755,19.68089243,0,17947.15952,75.83160819
1913,3.787939036,0.05934571,2.7874772,0.33694139,0,0,0,0,0,105.25437,0,4284.5046,100.6125584,488.2676035,1.708847021,0.007723268,0,0,0,0,0,0,0,0,6.74E-06,0,0,0.000633127,0,0.819851713,0.505723005,6.746157486,20.00732869,0,19028.18372,77.5799616
1914,3.764418792,0.064801984,4.5655912,0.36726542,0,0,0,0,0,105.19867,0,4281.5767,102.2840587,494.4978826,1.619714451,0.007723268,0,0,0,0,0,0,0,0,6.77E-06,0,0,0.000636477,0,0.808714486,0.516067774,6.793505976,20.59248109,0,17553.31915,79.77807343
1915,3.722337783,0.084000629,6.2098372,0.47153519,0,0,0,0,0,105.2716,0,4285.4105,103.0579197,484.2476849,1.59942449,0.007723268,0,0,0,0,0,0,0,0,6.81E-06,0,0,0.000641497,0,0.796919087,0.527312874,6.776358396,20.06142458,0,17532.05095,78.35040062
1916,3.744207069,0.10465075,5.9968917,0.58467971,0,0,0,0,0,105.29863,0,4286.831,104.0889435,482.954266,1.66403274,0.007723268,0,0,0,0,0,0,0,0,6.85E-06,0,0,0.000645927,0,0.799225956,0.538898841,6.900652223,19.90829861,0,19020.9318,78.27985155
1917,3.826396856,0.11034348,5.1585271,0.61870744,0,0,0,0,0,105.37275,0,4290.7275,105.4397415,492.9600448,1.698338097,0.007723268,0,0,0,0,0,0,0,0,6.89E-06,0,0,0.000650984,0,0.802259467,0.550131023,7.320888499,20.17756104,0,19860.47999,80.45481807
1918,3.83059738,0.10461425,4.2721672,0.58914082,0,0,0,0,0,105.37311,0,4290.7462,106.7459316,496.2420731,1.692405941,0.007723268,0,0,0,0,0,0,0,0,6.93E-06,0,0,0.000655072,0,0.80554775,0.560616632,7.440553908,20.36895158,0,19697.10869,81.61294814
1919,3.722641135,0.10155164,3.196035,0.57214502,0,0,0,0,0,105.33647,0,4288.8202,108.095107,490.9794171,1.591055493,0.007723268,0,0,0,0,0,0,0,0,6.96E-06,0,0,0.000658664,0,0.810667945,0.570120072,7.240623314,20.36863821,0,16955.07323,81.67724386
1920,3.813010121,0.071874804,4.0059497,0.41169313,0,0,0,0,0,105.40157,0,4292.2427,109.1336385,498.8745999,1.715539071,0.007723268,0,0,0,0,0,0,0,0,7.01E-06,0,0,0.000663622,0,0.813025824,0.578820266,7.650263485,20.4023951,0,18758.76053,82.96992111
1921,3.661222702,0.05599481,6.3575755,0.32444592,0,0,0,0,0,105.42979,0,4293.7261,109.809348,486.6136242,1.65413292,0.007723268,0,0,0,0,0,0,0,0,7.05E-06,0,0,0.000668091,0,0.860777769,0.586712272,7.470615131,19.84610877,0,16012.20077,81.18725519
